ID_CLIENT,ID_SHOP,SEX,MARITAL_STATUS,AGE,QUANT_DEPENDANTS,EDUCATION,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,SHOP_RANK,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOTHERS_NAME,FLAG_FATHERS_NAME,FLAG_RESIDENCE_TOWN=WORKING_TOWN,FLAG_RESIDENCE_STATE=WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS=POSTAL_ADDRESS,FLAG_OTHER_CARD,QUANT_BANKING_ACCOUNTS,PERSONAL_REFERENCE_#1,PERSONAL_REFERENCE_#2,FLAG_MOBILE_PHONE,FLAG_CONTACT_PHONE,PERSONAL_NET_INCOME,COD_APPLICATION_BOOTH,QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION,FLAG_CARD_INSURANCE_OPTION,TARGET_LABEL_BAD=1
30436,8,M,S,18,0,,N,50,18,0,P,216,N,Y,N,Y,12,118,0,Y,N,0,IRENE,ANA,N,N,226,0,0,N,1
30437,3,M,S,31,0,,N,50,12,0,P,120,Y,Y,N,Y,156,999,0,Y,N,0,FRANCISCA,JACO,N,N,313,0,0,N,0
30439,2,M,S,19,0,,Y,31,28,0,P,228,Y,Y,Y,Y,72,213,0,Y,N,0,LEONARDO,,N,N,270,0,0,N,1
30440,24,F,C,52,0,,Y,31,8,0,P,240,Y,Y,N,Y,120,123,0,Y,N,0,MARGARIDA,GLORIA,N,N,1500,0,0,N,0
30441,24,F,S,28,0,,Y,50,8,0,P,120,N,Y,N,Y,60,100,0,Y,N,0,APARECIDA,CRISTINA,N,N,400,0,0,N,0
30442,10,F,S,20,0,,N,50,8,0,P,12,Y,Y,N,Y,12,999,0,Y,N,0,ANDRIA,,N,N,270,0,0,N,0
30443,25,F,C,31,0,,Y,50,8,0,P,48,Y,Y,Y,Y,72,2,0,Y,N,0,FATIMA - CUNHADA,DEISE,N,N,2000,0,0,N,0
30444,1,F,C,32,0,,Y,31,23,0,P,24,Y,Y,Y,Y,96,713,0,Y,N,0,TEREZINHA,GEISA,N,N,1002,0,0,N,0
30445,23,F,D,32,0,,Y,31,28,0,P,12,Y,Y,N,Y,12,950,0,Y,N,0,ODETE,,N,N,400,0,0,N,0
30446,15,M,S,19,0,,N,50,8,0,P,48,Y,Y,N,Y,0,999,0,Y,N,0,ERICA,ANDRE,N,N,0,0,0,N,0
30447,55,F,C,35,0,,Y,31,3,0,P,420,Y,Y,N,Y,24,305,0,Y,N,0,MARCIA 25617831 IRM,TERESINHA,N,N,1800,0,0,N,1
30448,12,M,S,19,0,,N,31,12,0,C,36,Y,Y,N,Y,0,855,0,Y,N,0,ANDREIA,JANINI PAIXAO DA SILVA,N,N,244,0,0,N,0
30449,25,F,S,26,0,,Y,31,8,0,P,24,Y,Y,Y,Y,24,24,0,Y,N,0,MONICA SILVA,MONICA PIRES,N,N,428,0,0,N,0
30451,24,F,S,30,0,,Y,31,18,0,P,360,Y,Y,N,Y,96,165,0,Y,N,0,MARISA,GENINHA,N,N,1200,0,0,N,0
30452,55,F,O,63,0,,Y,31,1,0,P,480,Y,Y,Y,Y,240,205,0,Y,N,0,SANDRA,LUCIA HELENA,N,N,300,0,0,N,0
30453,1,F,S,26,0,,Y,50,1,0,A,24,Y,Y,N,Y,36,2,0,Y,N,0,MARIA EUGENIA,TATIANA,N,N,2000,0,0,N,0
30454,9,M,S,25,0,,Y,5,8,0,O,12,Y,Y,Y,Y,12,39,0,Y,N,0,ALEXSANDRO JUNIOR,LAERCIO,N,N,317,0,0,N,0
30455,23,F,S,20,0,,Y,31,18,0,P,60,Y,Y,Y,Y,12,40,0,Y,N,0,REGINA,MINIQUE,N,N,410,0,0,N,0
30456,17,F,O,47,0,,Y,50,12,0,P,264,Y,Y,N,Y,24,918,0,Y,N,0,ISABEL,MARIA DA CONCEICAO,N,N,586,0,0,N,0
30457,12,F,S,22,0,,Y,31,12,0,P,24,Y,Y,N,Y,24,38,0,Y,N,0,MARIA,ERICA DE SOUZA RAPOSO,N,N,800,0,0,N,1
30458,4,F,C,54,0,,Y,31,8,0,A,240,Y,Y,N,Y,360,999,0,Y,N,0,DEJAIR MEDINA,EDIA,N,N,250,0,0,N,0
30459,18,F,D,21,0,,Y,23,18,0,P,144,Y,Y,Y,Y,12,60,0,Y,N,0,ENI LOPES,HENRIQUE,N,N,230,0,0,N,0
30460,55,F,S,51,0,,N,50,20,0,P,48,Y,Y,Y,Y,60,165,0,Y,N,0,LUIZ CARLOS,NICE-AMIGA,N,N,200,0,0,N,0
30461,24,M,S,21,0,,Y,31,8,0,C,240,Y,Y,Y,Y,12,26,0,Y,N,0,LOURDINHA,ANGELICA,N,N,310,0,0,N,1
30462,11,F,C,41,0,,N,50,12,0,P,36,Y,N,Y,Y,36,130,0,Y,N,0,MARIA APARECIDA,DINHA,N,N,226,0,0,N,0
30463,55,M,C,27,0,,Y,31,12,0,P,24,Y,Y,N,Y,36,953,0,Y,N,0,MARIETA,CINTIA/ CARLOS,N,N,430,0,0,N,0
30464,6,F,S,20,0,,Y,49,3,0,A,12,Y,Y,N,Y,24,703,0,Y,N,0,EMANUELLI ALVES,MARCELA FREITAS,N,N,800,0,0,N,0
30465,12,F,S,22,0,,Y,23,12,0,C,252,Y,Y,Y,Y,0,26,0,Y,N,0,LENILSON GAGO,ADRIANA,N,N,236,0,0,N,0
30466,18,F,C,29,0,,Y,23,12,0,A,144,Y,Y,Y,Y,12,131,0,Y,N,0,ELIZABETH,ENIR,N,N,270,0,0,N,0
30467,18,M,S,20,0,,Y,23,8,0,P,240,Y,Y,Y,Y,24,514,0,Y,N,0,MARIA DO CARMO,FATIMA,N,N,728,0,0,N,0
30468,18,F,C,62,0,,N,5,18,0,P,12,Y,Y,N,Y,0,13,0,Y,N,0,KELLY DA SILVA LIMA,LEZY DA SILVA LIMA,N,N,180,0,0,N,0
30471,12,F,C,28,0,,Y,31,12,0,P,336,Y,Y,N,Y,12,732,0,Y,N,0,MARIA LUIZA PINHEIRO,MAURICEIA,N,N,414,0,0,N,1
30472,24,F,S,18,0,,N,50,28,0,P,216,Y,Y,Y,Y,12,205,0,Y,N,0,ZE NILO,PEDRO,N,N,280,0,0,N,0
30474,16,M,S,20,0,,Y,31,18,0,P,180,Y,Y,Y,Y,12,527,0,Y,N,0,ELISANGELA THEOTONIO,JORGE,N,N,550,0,0,N,0
30475,9,F,C,54,0,,Y,5,20,0,P,12,Y,Y,N,Y,0,720,1184,Y,N,0,ALDA PIRES DE CARVALHO,ANITA SILVA DE MATTOS,N,N,0,0,1,N,0
30476,1,F,C,27,0,,Y,31,28,0,A,12,Y,Y,N,Y,24,125,0,Y,N,0,CLAUDIA,,N,N,1000,0,0,N,0
30477,25,M,D,37,0,,Y,31,1,0,A,36,Y,Y,Y,Y,12,999,0,Y,N,0,MARILZA,ZELIA,N,N,900,0,0,N,0
30478,1,M,C,31,0,,Y,31,3,0,P,12,Y,Y,Y,Y,12,26,0,Y,N,0,ROSA,,N,N,276,0,0,N,0
30479,96,F,C,53,0,,Y,31,8,0,P,252,Y,Y,N,Y,0,713,0,Y,N,0,SUELI BARBOSA,MARIA LUCIA,N,N,1100,0,1,N,0
30480,3,F,D,37,0,,N,50,25,0,A,12,Y,Y,Y,Y,12,66,0,Y,N,0,LEILA,,N,N,256,0,0,N,0
30481,25,F,O,43,0,,Y,31,12,0,P,264,Y,N,N,Y,60,950,0,Y,N,0,ADENILDE,ALICE,N,N,600,0,0,N,0
30482,1,M,D,46,0,,Y,31,8,0,P,72,Y,Y,N,Y,72,13,0,Y,N,0,INES,LECI,N,N,1093,0,2,N,1
30484,13,F,C,35,0,,Y,31,12,0,P,360,Y,Y,N,Y,12,950,1886,Y,N,0,ROSELY,TEREZA,N,N,300,0,0,N,0
30485,55,F,S,23,0,,N,31,12,0,A,24,Y,Y,N,Y,0,24,0,Y,N,0,CLAUDIO = IRMÃO,JUNIOR OU CAMILA,N,N,328,0,0,N,0
30487,5,F,S,26,0,,Y,5,12,0,P,48,Y,Y,Y,Y,0,713,0,Y,N,0,ERICA F PINHEIRO,,N,N,1000,0,0,N,0
30488,24,M,S,37,0,,Y,31,8,0,P,48,Y,Y,Y,Y,120,950,0,Y,N,0,ELIANE,SAVIO,N,N,882,0,1,N,1
30489,23,F,S,45,0,,Y,31,8,0,A,12,Y,Y,N,Y,0,262,0,Y,N,0,HELIO OU MIRIAM,,N,N,1000,0,1,N,0
30492,5,F,C,39,0,,Y,24,20,0,P,48,Y,Y,Y,Y,0,525,0,Y,N,0,CUSTODIA FERREIRA SILVA,,N,N,240,0,0,N,0
30494,24,M,S,19,0,,Y,31,8,0,C,228,Y,Y,Y,Y,12,63,0,Y,N,0,WILLIAN,SANDRA,N,N,183,0,0,N,0
30495,11,M,C,24,0,,Y,31,12,0,P,288,Y,Y,Y,Y,12,953,0,Y,N,0,JOSE GONCALVES NETO,NICANOR,N,N,806,0,1,N,0
30496,24,F,S,21,0,,Y,31,12,0,P,12,Y,Y,Y,Y,12,40,0,Y,N,0,DEBORAH,JOEL,N,N,660,0,0,N,1
30497,24,F,C,40,0,,Y,31,1,0,P,480,Y,Y,Y,Y,12,24,1500,Y,N,0,GEORGINA,JOSE MACHADO,N,N,570,0,0,N,0
30498,24,F,C,35,0,,Y,31,25,0,A,60,Y,Y,N,Y,72,853,0,Y,N,0,JOSELINDA,JOSELIA/ HILMA,N,N,850,0,0,N,0
30499,21,F,C,31,0,,Y,31,25,0,A,36,Y,Y,Y,Y,72,999,0,Y,N,0,MARINA,MARIANGELA,N,N,1500,0,1,N,0
30501,25,F,C,26,0,,Y,31,12,0,A,0,Y,Y,Y,Y,12,205,0,Y,N,0,ANITA,MARCELO,N,N,400,0,0,N,0
30502,21,M,C,68,0,,Y,31,12,0,P,348,Y,Y,Y,Y,0,13,0,Y,N,0,DAVINA,NAZARE,N,N,2299,0,1,N,0
30503,23,F,C,46,0,,N,50,8,0,P,360,Y,Y,N,Y,12,999,0,Y,N,0,ROSANA,ELIANE,N,N,800,0,0,N,0
30504,12,F,S,19,0,,Y,31,12,0,A,48,Y,Y,N,Y,0,35,0,Y,N,0,LENE,PAULETE PERLA SILVA,N,N,250,0,0,N,1
30505,12,F,C,35,0,,Y,31,28,0,P,12,Y,Y,N,Y,24,100,0,Y,N,0,MARLY,CRISTIANE FONSECA,N,N,600,0,0,N,1
30506,23,M,S,18,0,,Y,31,12,0,P,84,Y,Y,Y,Y,48,999,0,Y,N,0,JULIANA,LEANDRO,N,N,610,0,0,N,0
30508,25,F,V,62,0,,Y,31,18,0,P,240,Y,Y,N,Y,0,703,0,Y,N,0,JORGE,MARLI,N,N,423,0,0,N,0
30509,3,F,C,68,0,,Y,23,18,0,P,216,Y,Y,N,Y,84,13,0,Y,N,0,D DILA,JULIANA,N,N,800,0,1,N,0
30510,22,F,S,38,0,,N,50,8,0,A,24,Y,Y,N,Y,12,704,0,Y,N,0,TANIA,EULINA,N,N,341,0,0,N,1
30511,23,F,S,22,0,,Y,31,12,0,A,12,Y,Y,N,Y,24,950,0,Y,N,0,GLENDA,IRAIDES,N,N,400,0,0,N,0
30513,15,M,S,21,0,,Y,31,20,0,O,24,Y,Y,N,Y,0,999,0,Y,N,0,ISABEL,JOAO,N,N,0,0,0,N,1
30514,5,F,S,36,0,,Y,23,23,0,P,48,Y,Y,N,Y,0,999,0,Y,N,0,MARIA INES COIMBRA TOSTES,,N,N,1200,0,0,N,0
30515,24,M,C,49,0,,Y,31,12,0,P,204,Y,Y,N,Y,324,514,0,Y,N,0,JOAO / MARISA,LUISA,N,N,3000,0,2,N,0
30516,13,F,S,21,0,,Y,31,22,0,P,12,Y,Y,Y,Y,12,131,0,Y,N,0,REGIS / CRISTIANE,,N,N,217,0,0,N,0
30517,24,F,S,36,0,,N,50,12,0,P,360,Y,Y,N,Y,228,725,0,Y,N,0,BERENGUEL,PENHA,N,N,747,0,1,N,0
30518,22,F,S,39,0,,Y,31,8,0,P,120,Y,Y,N,Y,48,165,0,Y,N,0,ANGELA,LUCIENE,N,N,400,0,0,N,0
30520,9,M,S,25,0,,Y,5,23,0,P,12,Y,Y,Y,Y,84,999,0,Y,N,0,CHARLES ANTONIO / MARTA,VILA ALVES,N,N,500,0,0,N,0
30521,7,F,S,25,0,,Y,5,20,0,C,120,Y,Y,Y,Y,12,159,0,Y,N,0,CELSO FRANCISQUINI,GABRIELA  MACIEL  BRAZ,N,N,314,0,0,N,0
30522,25,M,S,25,0,,N,50,18,0,P,300,Y,Y,Y,Y,0,953,0,Y,N,0,BENILTON,CESAR,N,N,430,0,0,N,0
30523,25,F,S,19,0,,Y,31,23,0,P,228,Y,Y,Y,Y,12,653,0,Y,N,0,CIDA,ELAINE MEIRE,N,N,461,0,0,N,0
30524,23,F,S,20,0,,Y,31,12,2,C,96,Y,Y,Y,Y,12,40,0,Y,N,0,RESI,ROGERIO,N,N,306,0,0,N,0
30526,22,F,S,24,0,,Y,31,20,0,P,156,Y,Y,Y,Y,0,999,0,Y,N,0,DEISE,JACIARA,N,N,180,0,0,N,1
30527,12,F,D,53,0,,Y,31,8,0,P,36,Y,Y,N,Y,0,704,0,Y,N,0,ELISABETH LOPES,CELIA,N,N,2430,0,1,N,0
30528,25,F,C,47,0,,Y,31,25,0,A,144,Y,Y,N,Y,72,954,300,Y,N,0,ANTONIO,SANDRA,N,N,1000,0,0,N,0
30529,66,F,S,28,0,,Y,31,8,0,P,336,Y,Y,N,Y,24,60,0,Y,N,0,LAURA/ANDREA 25097767,FLAVIA  LOSPENATO,N,N,280,0,0,N,0
30531,25,F,S,51,0,,Y,50,8,0,P,108,Y,N,N,Y,0,38,0,Y,N,0,MARIA,DULCE,N,N,0,0,0,N,0
30532,14,M,C,29,0,,Y,31,18,0,A,84,Y,Y,Y,Y,96,40,0,N,N,0,NAIZA,MARIA OU MANOEL,N,N,500,0,0,N,0
30533,25,F,S,24,0,,Y,31,18,0,P,12,Y,Y,Y,Y,12,501,0,Y,N,0,MARIA JORGINA,ANA MARIA,N,N,400,0,0,N,0
30534,19,M,S,21,0,,Y,31,8,0,P,120,Y,Y,Y,Y,12,801,0,Y,N,0,LUCIANO FRANCISCO FIGUEIR,FABIO,N,N,293,0,0,N,0
30535,25,F,S,22,0,,Y,50,20,0,P,60,Y,Y,Y,Y,0,26,0,Y,N,0,ERIVALDO,GABRIELA,N,N,225,0,0,N,1
30536,22,F,S,18,0,,N,31,20,0,P,156,Y,Y,N,Y,12,265,0,Y,N,0,ZILMA,JOSEFA,N,N,339,0,0,N,0
30537,55,F,C,20,0,,Y,31,18,0,C,240,Y,Y,Y,Y,24,24,0,Y,N,0,DILSENIR-AMIGA,VERA LUCIA-AMIGA,N,N,277,0,0,N,0
30538,22,F,C,29,0,,Y,50,20,0,P,336,Y,Y,Y,Y,108,950,0,Y,N,0,MARIA DO CARMO,CLAUDIA,N,N,1300,0,0,N,0
30539,24,F,D,58,0,,Y,31,12,0,P,12,Y,Y,N,Y,96,703,0,Y,N,0,OUDAIR,NAZARE,N,N,489,0,0,N,0
30540,25,M,O,46,0,,N,50,3,0,P,240,Y,Y,N,Y,120,24,0,Y,N,0,GEMINIANA,ANA MARIA,N,N,522,0,0,N,0
30541,10,F,C,37,0,,Y,31,18,0,P,96,Y,Y,N,Y,0,166,0,Y,N,0,MARIA TERESA,ANDREIA,N,N,270,0,0,N,0
30542,23,F,V,49,0,,Y,31,28,0,P,264,Y,Y,N,Y,60,703,0,Y,N,0,LUZIA,SELMA,N,N,1026,0,1,N,0
30543,19,F,C,49,0,,Y,31,12,0,P,120,Y,Y,N,Y,0,13,0,Y,N,0,JUSCELY VITA,SUELY ANGELICA V RIBEIRO,N,N,894,0,0,N,0
30544,9,F,C,40,0,,Y,5,8,0,P,24,Y,Y,Y,Y,60,525,0,Y,N,0,BEATRIZ,MOISES,N,N,284,0,0,N,0
30546,11,F,C,46,0,,Y,31,18,0,P,180,Y,Y,Y,Y,216,713,0,Y,N,0,MARIA DE JESUS,JOSE VIGILIO,N,N,575,0,2,N,0
30547,55,M,C,64,0,,Y,31,20,0,O,360,Y,Y,N,Y,0,13,0,Y,N,0,VALQUIRIA (IRMA),LUCIA HELENA (FILHA),N,N,180,0,0,N,0
30549,22,F,S,31,0,,Y,50,12,0,P,108,Y,Y,N,Y,12,131,0,Y,N,0,MARILDA,EDMILSON,N,N,220,0,0,N,0
30550,55,M,S,21,0,,Y,31,12,0,C,252,Y,Y,Y,Y,36,514,0,Y,N,0,RAFAEL,CARVALHO,N,N,750,0,0,N,0
30551,11,F,C,30,0,,Y,31,18,0,P,180,Y,Y,N,Y,12,713,0,Y,N,0,NEIDE RODRIGUES BARBARELA,,N,N,400,0,0,N,0
30552,11,F,O,33,0,,Y,31,20,0,P,204,Y,Y,Y,Y,84,712,0,Y,N,0,JOSELIA,SILVANIA MARINHO,N,N,207,0,0,N,0
30553,55,F,S,30,0,,Y,31,18,0,P,360,Y,Y,N,Y,60,205,0,Y,N,0,MARISA,VIRGINIA,N,N,220,0,0,N,0
30555,9,F,S,23,0,,Y,5,20,0,P,120,Y,Y,Y,Y,12,305,0,N,N,0,ROSENI,RICARDO,N,N,500,0,0,N,0
30556,1,F,C,47,0,,Y,31,18,0,P,240,Y,Y,Y,Y,108,855,290,Y,N,0,MARIA DE FATIMA,ANA MARIA SANTOS,N,N,456,0,0,N,0
30559,23,F,C,50,0,,Y,31,3,0,P,228,Y,Y,N,Y,12,13,0,Y,N,0,MYRIAM,SONIA MATOS,N,N,1716,0,0,N,0
30560,55,F,C,35,0,,Y,31,12,0,P,132,Y,Y,N,Y,0,35,0,Y,N,0,DENISE(MADRINHA),JUCA,N,N,350,0,0,N,0
30561,7,F,C,32,0,,Y,5,20,0,A,24,Y,Y,Y,Y,24,801,0,Y,N,0,JULIANA DELFINO,DEVANIR DELFINO,N,N,500,0,0,N,1
30562,17,F,C,41,0,,Y,31,12,0,P,120,Y,Y,N,Y,12,999,0,Y,N,0,ELDA,,N,N,455,0,0,N,0
30563,23,M,C,47,0,,Y,31,8,0,P,48,Y,Y,Y,Y,300,51,0,Y,N,0,ADILA DA CRUZ PACHECO,MARIA APARECIDA,N,N,2107,0,1,N,0
30566,15,M,S,24,0,,Y,31,1,0,C,288,Y,Y,N,Y,0,999,0,Y,N,0,MAX,SABRINA,N,N,180,0,0,N,1
30567,17,F,S,19,0,,Y,31,12,0,C,120,Y,Y,Y,Y,36,26,0,Y,N,0,MARILANGE,MARCIA,N,N,220,0,0,N,0
30568,17,F,V,55,0,,Y,31,20,0,P,360,Y,Y,N,Y,288,703,0,Y,N,0,NELY BATISTA BARBOSA,CELINA,N,N,250,0,0,N,0
30569,22,F,O,38,0,,Y,31,12,0,P,456,Y,Y,N,Y,24,13,0,Y,N,0,LEIA,,N,N,210,0,0,N,0
30571,25,F,S,25,0,,Y,31,20,0,A,24,Y,Y,Y,Y,36,653,0,Y,N,0,SABRINA DINIZ,GUEDES,N,N,260,0,0,N,0
30572,19,F,S,20,0,,Y,31,1,0,P,180,Y,Y,N,Y,0,999,0,Y,N,0,MARINA GOMES CASTRO,ELIANE CRISTINA TEIXEIRA,N,N,500,0,0,N,0
30574,25,F,S,48,0,,Y,50,25,0,O,300,Y,Y,N,Y,12,2,0,Y,N,0,MICHELE,RITA/FABIO/DELENA,N,N,1000,0,0,N,0
30575,55,F,S,19,0,,Y,31,20,0,P,228,Y,Y,Y,Y,0,40,0,Y,N,0,ANDRE,VAGNER,N,N,240,0,0,N,1
30576,24,F,C,41,0,,Y,50,1,0,P,72,Y,Y,Y,Y,180,40,0,Y,N,0,CELMA COSTA MOREIRA,MAURICIO DOS SANTOS,N,N,795,0,0,N,0
30577,17,F,V,59,0,,Y,31,8,0,P,36,Y,Y,N,Y,0,704,0,Y,N,0,ALINE,DALVA,N,N,868,0,0,N,0
30578,25,M,S,23,0,,Y,31,28,0,A,12,Y,Y,Y,Y,48,123,0,Y,N,0,ALDENISA,ALDENISA,N,N,500,0,0,N,1
30579,19,F,S,18,0,,N,50,1,0,C,156,Y,Y,N,Y,0,999,0,Y,N,0,JUCIARA PEREIRA,JUSSARA,N,N,500,0,0,N,1
30580,11,F,D,39,0,,Y,50,20,0,P,72,Y,Y,Y,Y,120,713,0,Y,N,0,TEREZINHA,,N,N,478,0,0,N,0
30581,24,F,C,60,0,,Y,31,12,0,P,360,Y,Y,N,Y,180,855,0,Y,N,0,CLEIDE,VERA,N,N,400,0,0,N,0
30584,2,F,C,53,0,,Y,31,18,0,P,216,Y,Y,N,Y,60,168,0,Y,N,0,IRANILDA FERNADES,,N,N,250,0,0,N,0
30585,23,F,S,41,0,,Y,31,12,0,P,24,Y,Y,N,Y,132,205,0,Y,N,0,MIRINHA,MARIA JOSE,N,N,400,0,0,N,0
30586,55,F,S,21,0,,Y,50,18,0,A,264,Y,Y,N,Y,60,950,0,Y,N,0,NICE,CATARINA,N,N,1000,0,0,N,1
30587,24,F,S,33,0,,N,50,28,0,P,12,Y,Y,N,Y,12,950,0,Y,N,0,JANAINA,NEUZA,N,N,250,0,0,N,0
30588,15,F,C,49,0,,Y,31,12,0,P,204,Y,Y,N,Y,12,13,0,Y,N,0,DEISE MARIA DA S CARDOSO,SUELI,N,N,803,0,1,N,0
30589,18,F,C,20,0,,Y,31,8,0,P,60,Y,Y,N,Y,0,720,712,Y,N,0,IVONETE,PEDRO,N,N,0,0,0,N,0
30590,4,F,S,42,0,,Y,31,18,0,P,24,Y,Y,N,Y,12,38,0,Y,N,0,MARIA DE LOURDES,MARIA HELENA,N,N,202,0,0,N,0
30591,55,F,S,27,0,,Y,31,12,0,P,36,Y,Y,Y,Y,120,853,0,Y,N,0,FABIA- AMIGA,ICLEA,N,N,1200,0,0,N,0
30592,22,F,O,42,0,,Y,31,12,0,P,300,Y,Y,N,Y,360,100,0,Y,N,0,MARIA HELOIZA,,N,N,2000,0,0,N,0
30595,22,F,C,37,0,,N,50,12,0,P,96,Y,Y,N,Y,72,26,0,Y,N,0,ADRIANA,,N,N,403,0,1,N,1
30596,25,F,D,48,0,,Y,31,12,0,P,48,Y,Y,N,N,36,26,0,Y,N,0,DINORA,KATIA,N,N,1000,0,0,N,0
30597,9,F,C,46,0,,Y,5,20,0,P,252,Y,Y,N,Y,0,720,1358,Y,N,0,MARIA DO ROSARIO,VERONICA,N,N,0,0,2,N,1
30598,20,F,C,27,0,,Y,31,23,0,P,12,Y,Y,Y,Y,12,305,0,Y,N,0,CAMILA,MARCIA,N,N,4000,0,1,N,1
30599,55,F,C,49,0,,N,31,25,0,A,252,Y,Y,N,Y,180,131,0,Y,N,0,LIDIA,ZELINHA,N,N,1600,0,0,N,0
30600,22,F,C,40,0,,Y,31,20,0,P,360,Y,Y,N,Y,0,950,0,Y,N,0,MARTA,MARIA,N,N,300,0,0,N,0
30602,22,F,S,19,0,,Y,31,12,0,P,60,Y,Y,N,Y,12,801,0,Y,N,0,FABIANA,DAYHENE,N,N,289,0,0,N,0
30603,55,M,C,51,0,,Y,50,18,0,P,216,Y,Y,Y,Y,0,804,0,Y,N,0,CRISTIANE,CELSO,N,N,302,0,0,N,0
30604,25,M,S,24,0,,Y,31,25,0,A,300,Y,Y,N,Y,72,706,0,Y,N,0,IVONETE,PEDRO,N,N,800,0,0,N,0
30607,23,F,S,58,0,,Y,31,28,0,P,312,Y,Y,N,Y,0,13,0,Y,N,0,SUELY,CARMEN,N,N,1087,0,0,N,0
30608,20,F,S,48,0,,Y,31,20,0,P,204,Y,N,Y,Y,204,205,0,Y,N,0,MADALENA,LUCINETE,N,N,360,0,0,N,0
30609,6,M,S,22,0,,Y,5,20,0,P,48,Y,Y,Y,Y,36,954,0,Y,N,0,MARIA EMILIA NUNES,IOLANDA NUNES,N,N,450,0,0,N,0
30610,55,F,V,54,0,,Y,31,12,0,P,240,Y,Y,N,Y,72,703,0,Y,N,0,JOSETE (IRMA),HELENA (VIZ),N,N,900,0,0,N,0
30611,25,F,C,24,0,,Y,31,12,0,P,12,Y,Y,Y,Y,24,302,0,Y,N,0,RITA,,N,N,200,0,0,N,0
30612,25,F,S,52,0,,Y,31,8,0,P,588,Y,Y,N,Y,12,13,0,Y,N,0,NEUSA,FATIMA,N,N,919,0,0,N,0
30613,19,F,S,20,0,,N,50,8,0,C,120,Y,Y,Y,Y,12,732,0,Y,N,0,ROSANGELA FATIMA PINHEIRO,MARIENE,N,N,476,0,0,N,0
30614,3,F,O,30,0,,N,50,12,0,P,24,Y,Y,N,Y,72,137,900,Y,N,0,SILVIA,INA,N,N,800,0,0,N,1
30615,9,M,C,46,0,,N,5,8,0,P,204,Y,Y,N,Y,0,13,0,Y,N,0,NAO QUIS FORNECER,,N,N,926,0,1,N,0
30616,22,F,S,19,0,,Y,31,20,0,P,120,Y,Y,N,Y,12,950,0,Y,N,0,SOLANGE,VERA,N,N,200,0,0,N,0
30617,9,F,S,22,0,,Y,5,12,0,C,96,Y,N,N,Y,12,26,0,Y,N,0,FERNANDA SILVA FRAZAO,MARLUCE,N,N,251,0,0,N,0
30619,12,F,C,35,0,,Y,31,3,0,P,144,Y,Y,N,Y,0,950,0,Y,N,0,MARILENE NASCIMENTO SOUZA,,N,N,180,0,0,N,0
30621,10,F,V,47,0,,N,50,23,0,P,12,Y,N,N,Y,0,703,0,Y,N,0,SONIA COSTA,JO,N,N,480,0,0,N,0
30623,55,F,S,45,0,,Y,31,12,0,O,72,Y,Y,Y,Y,72,205,0,Y,N,0,BENEDITO,LINDONOURA,N,N,300,0,0,N,0
30624,19,F,C,48,0,,Y,31,12,0,P,192,Y,Y,Y,Y,120,150,0,Y,N,0,HELIO DE MENEZES,LUCIANA SILVA,N,N,427,0,2,N,0
30625,22,F,O,26,0,,Y,31,28,0,P,132,Y,Y,N,Y,0,950,0,Y,N,0,NILZA,SIMONE,N,N,500,0,0,N,1
30626,25,F,S,22,0,,Y,50,20,0,P,264,Y,Y,N,Y,0,40,0,Y,N,0,LINDALVA,AMANDA,N,N,180,0,0,N,0
30627,11,F,S,26,0,,Y,31,18,0,C,312,Y,Y,Y,Y,36,801,0,Y,N,0,DINETE MATIAS LIMOEIRO,LUCINELMA,N,N,700,0,0,N,0
30628,25,F,C,36,0,,Y,50,8,0,P,156,Y,Y,Y,Y,36,4,0,Y,N,0,JOSE ROBERTO,MARTA,N,N,250,0,0,N,0
30629,24,F,C,34,0,,Y,31,18,0,P,168,Y,Y,Y,Y,48,305,0,Y,N,0,MARIA ZARA,CEZAR,N,N,1200,0,0,N,0
30630,21,F,S,24,0,,Y,31,8,0,P,288,Y,Y,Y,Y,12,999,0,Y,N,0,SIMONE,MARCELO,N,N,360,0,0,N,0
30631,25,M,S,26,0,,N,50,8,0,P,312,Y,Y,Y,Y,12,63,0,Y,N,0,MARIA DA PENHA,,N,N,320,0,0,N,1
30632,2,M,S,19,0,,Y,31,28,0,P,240,Y,Y,Y,Y,0,213,0,Y,N,0,PAULO JOSE DO NASCIMENTO,RODRIGO,N,N,450,0,0,N,1
30633,25,M,C,28,0,,Y,31,18,0,P,84,Y,Y,N,Y,12,125,380,Y,N,0,MARIA DE FATIMA,CELY,N,N,1882,0,0,N,0
30634,24,F,C,33,0,,Y,31,8,0,P,36,Y,Y,Y,Y,144,38,0,Y,N,0,NANCI,NEIDA,N,N,1219,0,1,N,0
30635,55,F,S,34,0,,Y,31,18,0,P,24,Y,Y,Y,Y,12,205,0,Y,N,0,MARCIA (IRMA),GEROGINA,N,N,220,0,0,N,0
